,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
37,37,37,"[' ( GRISSOM , WARRICK and CATHERINE meet to discuss the case . )', "" [[Warrick]] hallickey 's got no connection to the grocery store"", ' [[Warrick]] he was just the wheel man', "" [[Warrick]] even , still , he 's looking at four counts of felony murder"", "" [[Warrick]] but he 's not talking"", ' [[Warrick]] he lawyered up', ' [[Grissom]] we got a bullet hole in a jacket', "" [[Grissom]] that 's not even enough to prove that he was in the store"", ' [[Catherine]] what about the cash ?', "" [[Warrick]] it was n't in his apartment"", ' [[Warrick]] maybe somebody else took it', ' [[Catherine]] almost $ 900 in small bills ?', "" [[Catherine]] we 'd have noticed pockets bulging with a wad like that"", "" [[Grissom]] what about the calls from the grocery store to the suspect 's cell ?"", "" [[Grissom]] that could have been somebody giving the 'go ' signal"", "" [[Warrick]] there 's no way to tell who"", ' [[Warrick]] the store runs off of an old pbx system , and every call that comes in goes back to the same number', "" [[Warrick]] every employee was near a phone , so , it could have been anybody hey , y'all"", ' [[Nick]] ran the criminal records for the employees', ' [[Nick]] came up with a raul valdez', ' [[Nick]] freight loader', ' ( NICK hands GRISSOM a photo . )', ' [[Nick]] he clocked in for work that night', ' [[Nick]] never clocked out', ' [[Catherine]] no one by that name interviewed at the scene ?', "" [[Nick]] here 's the kicker"", ' [[Nick]] a few years ago , he spent some time in prison', ' [[Nick]] lompoc', ' [[Nick]] so , brass is trying to find him now', ' ( GRISSOM hands the photo to CATHERINE . )']",1,Perpetrator,1,1,Murder,0.928358256816864,1
25,25,25,"[' ( GRISSOM goes over the autopsy photos with ROBBINS . )', ' ( The photos are spread out on the table . )', ' [[Grissom]] afis hits on our suspects , both just recently released from five-year sentences at lompoc', ' [[Robbins]] california boys', ' [[Grissom]] born and raised', ' [[Robbins]] okay', "" [[Robbins]] let 's do this"", ' [[Robbins]] officer clay was killed by a single close-range shotgun blast to the back of the head', ' [[Robbins]] excessive penetration and laceration of the brain suspect clyde tremmel', ' [[Grissom]] the tec-9 guy', ' [[Robbins]] two distant-range , medium-caliber gunshot wounds to the front of the chest , with penetration of the lung and heart', ' ( CATHERINE enters the room and quietly listens . )', ' [[Robbins]] suspect jack delver', ' [[Grissom]] shotgun guy', ' [[Robbins]] one distant-range , medium-caliber gunshot wound to the forehead', ' [[Robbins]] the bullet penetrated the brain and was recovered in the occipital lobe', ' [[Robbins]] rufus sanders , bystander', ' ( As ROBBINS narrates , GRISSOM takes notes . )', ' [[Robbins]] ... five scattered buckshot perforations on the outer thigh', ' [[Robbins]] one severed the femoral artery , resulting in massive hemorrhage', ' [[Robbins]] and julia reed , cocktail waitress', ' [[Robbins]] single medium-caliber gunshot wound to the left chest', ' [[Robbins]] the bullet perforated the lung and thoracic aorta , then perforated the opposite lung', "" [[Robbins]] and that 's it"", ' [[Grissom]] thanks , doc', ' ( CATHERINE looks at the photo of JULIA REED . )', ' [[Robbins]] catherine , something bothering you ?', ' [[Catherine]] a little']",1,"Perpetrator,Death cause",1,1,Murder,0.817446231842041,1
42,42,42,"[' ( CATHERINE interviews CELESTE TURNER . )', ' [[Catherine]] you used to part-time at the forum shops', ' [[Catherine]] we got your prints off your work card', ' [[Catherine]] it was the same print that we got off the loading dock surveillance camera', ' ( CATHERINE shows the photo to CELESTE TURNER . )', ' ( Quick flash of CELESTE TURNER moving the security camera . )', ' ( Cut to : The camera view . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Brass]] raul valdez , an ex-con -- your co-worker', ' [[Brass]] you got him to give you the names of some guys to do the job', ' [[Catherine]] you give them the best time to hit the registers', ' [[Catherine]] you tell them where to park', "" [[Catherine]] it 's a good plan"", ' [[Catherine]] until your ex showed up and leaves you with your kid', "" [[Brass]] then you panic , and you call your guys , try to call it off , but they wo n't listen"", "" [[Catherine]] if that 's what happened , that could go in your favor"", "" [[Brass]] when we find raul , he 'll give you up in a heartbeat"", ' [[Celeste_Turner]] i think i need to get a lawyer', ' [[Brass]] what you need is come clean and cooperate', "" [[Brass]] and you better hope and pray the da does n't want to put a needle in your arm for killing five people , including a cop"", ' [[Celeste_Turner]] i have been working at that store for five years', ' [[Celeste_Turner]] thirty-eight hours a week', ' [[Celeste_Turner]] thirty-eight ... not forty', ' [[Celeste_Turner]] you know why ?', "" [[Celeste_Turner]] because my manager wo n't give me enough hours to qualify for benefits"", ' [[Celeste_Turner]] i have a kid ... with rotten teeth', ' [[Celeste_Turner]] i never meant for anybody to get hurt']",1,None,0,0,Murder,0.7859434485435486,1
27,27,27,"[' ( GRISSOM and WARRICK work on the schematics of gunfire . )', ' [[Grissom]] highlight the shots that killed the tec-9 shooter', ' ( WARRICK puts it on screen . )', ' [[Grissom]] fromansky said that he fired three or four shots at that target', ' [[Warrick]] he fired four', ' [[Warrick]] that accounts for those shots', ' ( Quick flashback to : The gunfire and FROMANSKY firing back . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Grissom]] okay , the guy with the shotgun was killed with ... one bullet', ' [[Warrick]] well , those four shots were definitely meant for him', ' [[Grissom]] but this shot is closer to the second gunman than it is to the cocktail waitress', ' [[Warrick]] well , fromansky was turning when he fired so his shots were spread out', ' ( Quick flashback to : FROMANSKY and the GUNMAN fire at each other . )', ' ( FROMANSKY is hit . )', ' ( The GUNMAN is hit . )', ' ( RUFUS SANDERS is hit in the leg . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Grissom]] okay', ' [[Warrick]] which means fromansky fired four shots at a target at the back of the store', ' [[Grissom]] just like he said he did', ' [[Warrick]] yeah']",0,None,0,0,Murder,0.6684276461601257,1
21,21,21,"[' ( BRASS and GRISSOM interview OFFICER FROMANSKY . )', ' [[Brass]] how you feeling , officer ?', ' [[Officer_Fromansky]] little sore', ' [[Brass]] desk duty hurts a lot more', ' [[Brass]] is there anything you want to add to your statement ?', "" [[Officer_Fromansky]] what 's he saying i did this time ?"", ' [[Brass]] a bullet from your gun killed a cocktail waitress', ' [[Officer_Fromansky]] a ricochet', ' [[Grissom]] no', ' [[Grissom]] a clean shot', ' [[Officer_Fromansky]] not possible', ' [[Brass]] no one at the scene saw a third gunman', ' [[Officer_Fromansky]] i would never shoot at a civilian', ' [[Officer_Fromansky]] i saw a guy wearing a ski mask , dark coat , holding a gun', ' [[Grissom]] the girl was wearing a black sweater , carrying a purse', "" [[Officer_Fromansky]] i did n't shoot at that"", "" [[Brass]] you 'd just took a full load in the chest"", ' [[Brass]] maybe you were confused', "" [[Officer_Fromansky]] was n't confused"", ' [[Grissom]] your statement says that you fired four shots at this third gunman', ' [[Officer_Fromansky]] yeah', ' [[Grissom]] ballistics evidence shows that you spread five shots over the back wall', ' [[Officer_Fromansky]] so i fired more than i thought', ' [[Officer_Fromansky]] so what', ' [[Officer_Fromansky]] i was engaged with multiple hostile targets', "" [[Brass]] you 're not back in the gulf"", "" [[Brass]] you 're a police officer"", "" [[Brass]] you 're supposed to identify a target"", "" [[Officer_Fromansky]] and that 's what i did"", "" [[Officer_Fromansky]] what are you , pissed off because the last time you tried to jam me up did n't work ?"", ' [[Brass]] hey , ease up', ' [[Officer_Fromansky]] what i said in my statement is the truth', ' [[Grissom]] the truth is , we have a dead civilian with your bullet in her', ' ( OFFICER FROMANSKY stops and looks at BRASS . )', ' [[Officer_Fromansky]] this going to the next step ?', ' [[Brass]] it has to', "" [[Brass]] you 're on administrative leave pending an iab review""]",0,None,1,0,Murder,0.6661725640296936,1
13,13,13,"["" ( CATHERINE interviews MR REED , JULIA REED 'S husband . )"", "" [[Mr._Reed]] i was , uh ... holding julia 's hand trying to find a place to hide ... somewhere safe"", ' [[Mr._Reed]] it was those stupid heels , you know', ' [[Mr._Reed]] she was always forgetting to bring her flats to work', ' ( Quick flashback to : MR REED pulls JULIA through the aisle . )', ' ( Gunshots fire and JULIA falls to the ground . )', ' [[Mr._Reed]] come on', ' ( He turns around and finds her dead . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Mr._Reed]] they did n't have to shoot her"", ' [[Mr._Reed]] they were wearing masks', "" [[Mr._Reed]] we did n't even get a good look at them"", "" [[Catherine]] mr reed , you ca n't look for reasons here""]",0,None,0,0,Murder,0.6639849543571472,1
5,5,5,"[' ( SARA walks into find WARRICK processing OFFICER CLAY . )', ' ( He puts down evidence marker # 55 and # 56 near the casing . )', ' ( GRISSOM appears next to SARA . )', ' [[Grissom]] what happened to your assault in henderson ?', ' [[Sara]] i closed it', ' [[Sara]] where do you need me ?', "" [[Grissom]] there 's two more bodies over by the beer"", ' [[Sara]] you got it', ' ( SARA heads for the back . )', ' [[Warrick]] barely cleared the holster', ' [[Grissom]] reflex , maybe', ' [[Grissom]] pulled the trigger before he had a target', ' ( Quick flashback to : OFFICER CLAY pulling out his gun and firing before clearing the holster . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Warrick]] not quick enough', ' ( WARRICK looks around at the blood spatter on the SUZY Q boxes . )', "" ( He puts down evidence marker # 57 next to OFFICER CLAY 'S head . )""]",0,None,0,0,Murder,0.6354895234107971,1
6,6,6,"[' ( CATHERINE interviews the BAGBOY . )', ' [[Bagboy]] those two guys came out of nowhere ... made everybody go to the corner', ' [[Catherine]] where , specifically ?', ' [[Bagboy]] uh ... dry goods', ' [[Bagboy]] then one guy grabs celeste', ' ( Quick flashback to : CELESTE TURNER behind the check out counter . )', ' ( Cut to : Through the reflection of the ceiling mirror , the GUNMAN pushes CELESTE TURNER , forcing her to open the register . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] which guy ?', ' ( He glances quickly behind him before answering . )', ' [[Bagboy]] i was looking at his piece , not his face , okay ?', ' [[Catherine]] shotgun or handgun ?', ' [[Bagboy]] uh , shotgun', "" [[Bagboy]] he drags her over to the registers , makes her open 'em up"", ' [[Bagboy]] she does', "" [[Bagboy]] they 're pulling out the cash , and then he sees the cops roll up"", "" [[Bagboy]] second guy says , 'everybody , get down and do n't say a freaking word , ' so that 's what i did"", ' ( He glances behind him . )', ' [[Catherine]] and then', ' [[Bagboy]] ... and then ?', ' ( Quick flashback to : Everyone is huddled in the aisles , the GUNMAN as the gun on them . )', ' ( He looks up and runs over . )', "" ( There 's gunfire everywhere . )"", ' [[Bagboy]] ... ankles and flashes and booms', ' ( The BAGBOY has his head tucked under his arms )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Bagboy]] that 's all i remember"", ' [[Catherine]] and you never moved from that spot ?', "" [[Bagboy]] no , i did n't"", ' [[Catherine]] do you have somewhere you need to be ?', ' ( He looks at CATHERINE and pauses , embarrassed . )', ' [[Bagboy]] i got to change my pants', ' ( She glances down . )', ' [[Catherine]] sorry']",0,None,0,0,Murder,0.6305414438247681,1
20,20,20,"[' ( WARRICK finds GRISSOM reading a book and walking in the hallway . )', ' [[Warrick]] grissom , we got a problem', ' [[Grissom]] only one ?', "" [[Warrick]] we 've identified all the bullets recovered at the scene"", "" [[Warrick]] there 's no evidence of a third gunmen"", ' [[Warrick]] it gets worse', "" [[Warrick]] the bullet that killed the cocktail waitress -- it came from fromansky 's gun"", ' ( They walk out of camera frame . )']",0,None,0,0,Murder,0.6245080828666687,1
22,22,22,"[' ( CATHERINE interviews CELESTE TURNER . )', ' [[Celeste_Turner]] there was no way i could warn that cop', ' [[Celeste_Turner]] i wanted to', ' ( Quick flashback to : [_VIDEO_VIEW_] The GUNMAN stands behind CELESTE at the register . )', ' [[Celeste_Turner]] ... but the guy was right there,', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Celeste_Turner]] under the counter ... pushing his gun right in my stomach', "" [[Celeste_Turner]] i 'm sorry"", "" [[Catherine]] you 're not the one that pulled the trigger"", ' [[Catherine]] ms turner , what was your son doing there with you ?', ' [[Celeste_Turner]] well , my ex was looking after him that night', ' [[Celeste_Turner]] then the son of a bitch shows up at the store', ' [[Celeste_Turner]] had a party to go to', ' [[Celeste_Turner]] practically shoved henry out of the car', ' [[Celeste_Turner]] i mean', "" [[Celeste_Turner]] i 'm not allowed to bring kids to work"", ' [[Celeste_Turner]] so i snuck henry into the office , and i told him to stay there', ' [[Catherine]] then ?', ' [[Celeste_Turner]] then those two maniacs came in they shot that poor policeman', ' [[Celeste_Turner]] and then everything just went crazy', ' ( Quick flashback to : CELESTE runs to the office . )', ' [[Celeste_Turner]] i was running , and i ran to go find henry', ' [[Celeste_Turner]] henry !', ' ( She turns around and runs out of the office . )', ' ( The GUNMAN shoots her . )', "" [[Celeste_Turner]] ... but i could n't find him anywhere"", ' ( End of flashback . )', ' ( Resume to present . )', "" [[Celeste_Turner]] that 's all i remember"", ' ( CATHERINE looks at HENRY and sees him asleep , a candy bar clutched in his hand . )', "" [[Catherine]] henry likes his candy , does n't he ?"", "" [[Celeste_Turner]] he 's got five cavities to prove it"", "" [[Celeste_Turner]] how 'd you know ?"", ' [[Catherine]] well , we found him in a storage cabinet , near the candy rack', ' [[Celeste_Turner]] he never listens to me']",0,None,0,0,Murder,0.6210593581199646,1
7,7,7,"[' ( GRISSOM processes the scene around the dead GUNMAN . )', ' ( He caps the swab tip , looks at the gunman , then pulls the ski mask down below his chin to look at his face . )', ' ( Cut to : SARA processes the scene around the SECOND GUNMAN . )']",0,None,0,0,Murder,0.6160752177238464,1
17,17,17,"[' ( CATHERINE watches the security video with NICK . )', ' [[Catherine]] b*st*rd was behind her the whole time', ' [[Nick]] yeah', ' ( He sighs . )', "" [[Nick]] okay , here 's what i got so far ... there 's our two doa suspects"", ' [[Nick]] looks like they just walked in off the street', "" [[Catherine]] is there any sign of fromansky 's mystery gunner ?"", ' [[Nick]] no', ' [[Nick]] all the cars in the parking lot were accounted for , and the loading dock out back was deserted , so', ' ( He hits more keys . )', ' [[Nick]] ... this is the only view of what went down', ' ( On video : The GUNMAN pushes CELESTE TURNER back to her cash register . )', ' [[Nick]] and see here ?', ' [[Nick]] here comes our cop', ' ( On video : OFFICER CLAY steps onto screen , puts the milk container on the check out counter , turns around and walks off frame . )', "" [[Nick]] three , four feet away , does n't even see him"", "" [[Nick]] the thing i hate the most is the bad guys always know if there 's going to be a gunfight"", ' ( On video : The GUNMAN steps out from around CELEST TURNER to point his gun at OFFICER CLAY . )']",1,None,1,0,Murder,0.615893542766571,1
26,26,26,"[' ( CATHERINE re-questions MR REED . )', "" [[Mr._Reed]] look , i came here to pick up my wife 's body"", ' [[Mr._Reed]] i already gave you my statement', ' [[Catherine]] well , we just need a few more details before we can release the body', "" [[Catherine]] i promise this wo n't be long"", ' [[Mr._Reed]] what ?', "" [[Catherine]] well , you said that your wife fell during the gunfight , that that 's how you got separated"", ' [[Mr._Reed]] yeah', ' [[Catherine]] do you recall exactly how she fell ?', ' [[Mr._Reed]] well , what do you mean ?', ' [[Catherine]] how did she land ?', ' [[Catherine]] did she land sideways , backwards ... ?', ' [[Mr._Reed]] she fell forward , i think', ' [[Catherine]] she fell forward', ' [[Catherine]] so her hands broke the fall , landed on her knees ?', "" [[Catherine]] well , there were n't any bruises or scrapes on her knees or elbows , which is leading me to believe that she did n't fall"", "" [[Mr._Reed]] well , what's-what 's the difference ?"", "" [[Mr._Reed]] she 's dead"", "" [[Catherine]] mr reed , there were a lot of bullets flying around that store and a lot of victims , and every detail is important , but they do n't help if they 're not accurate"", ' [[Mr._Reed]] well , when we started running ... she was right behind me', ' ( Quick flashback : MR REED and JULIA REED run across the aisle as gun shots sound around them . )', ' ( MR REED ducks behind a display and is separated from JULIA who stands out in the open against the refrigerator doors . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Mr._Reed]] she froze up', ' [[Mr._Reed]] just stood there looking right at me ... scared out of her mind', ' [[Mr._Reed]] i ... yelled at her to get down , to come over to me', "" [[Mr._Reed]] sh-she would n't move"", "" [[Mr._Reed]] i mean i 'm"", "" [[Mr._Reed]] i 'm pretty sure i yelled""]",0,None,0,0,Murder,0.588577151298523,1
28,28,28,"[' ( In the observation room , GRISSOM and BRASS watch IAB interview OFFICER FROMANSKY . )', ' [[IAB_Officer]] at the walk-through you said that you saw a third suspect at the back of the store', ' [[IAB_Officer]] why did you make the decision to shoot ?', ' [[Officer_Fromansky]] i was in fear for my life', ' [[IAB_Officer]] did you see a weapon ?', ' [[Officer_Fromansky]] yes', ' [[IAB_Officer]] what kind ?', ' [[Officer_Fromansky]] a semiautomatic pistol', ' [[IAB_Officer]] so you fired first', ' [[IAB_Officer]] four times', ' [[IAB_Officer]] can you explain the lack of evidence for a third suspect at the scene ?', "" [[Officer_Fromansky]] that 's not my job"", "" [[Brass]] right or wrong , there 'll be guys on the job who 'll think this was personal"", "" [[Grissom]] they 'd be wrong"", ' [[IAB_Officer]] did you see julia reed in your line of fire ?', ' [[Officer_Fromansky]] no', "" [[IAB_Officer]] according to supervising criminalist grissom 's report , you had an unobstructed view of ms reed , so how do you explain the fact that you did n't see her ?"", "" [[Officer_Fromansky]] i ca n't"", "" [[IAB_Officer]] you do n't deny that a bullet from your weapon killed her ?"", "" [[Officer_Fromansky]] i 'm not denying that"", "" [[IAB_Officer]] but you ca n't explain it ?"", ' [[IAB_Officer]] look , your partner was dead', "" [[IAB_Officer]] you 'd been shot"", ' [[IAB_Officer]] you saw someone you thought was a suspect and you fired', ' [[IAB_Officer]] under those circumstances , any one of us could make a mistake', ' [[IAB_Officer]] did you ?', "" ( OFFICER FROMANSKY does n't say anything . )"", ' [[IAB_Officer]] officer fromansky , answer the question', "" ( He still does n't say anything . )"", ' ( In the observation room , BRASS watches . )', "" [[Brass]] he says yes , he 's a bad cop"", "" [[Brass]] he says no , he 's a liar"", "" [[Grissom]] maybe he really does n't know what happened""]",0,None,1,0,Murder,0.561182975769043,1
19,19,19,"[' ( BOBBY DAWSON test fires a weapon . )', ' [[Bobby_Dawson]] firing two shots !', ' ( Cut to : BOBBY compares the bullets . )', ' ( Cut to : SARA weighs the bullet . )', ' ( Cut to : SARA swabs the bullet . )', ' ( Cut to : SARA puts a sample under the scope . )', ' ( Cut to : WARRICK works on a computer reinactment of the bullets fired and positions of the people in the market . )', ' ( Dissolve to : A close up of the crime scene photo of OFFICER CLAY . )', ' ( Cut to : The computer lines up the bullets and shots fired . )', ' ( Dissolve to : A close up of the crime scene photo of the dead GUNMAN . )', ' ( Dissolve back to the computer screen showing the shots fired from the GUNMAN to RUFUS SANDERS . )', ' ( Dissolve to : A close up of the crime scene photo of the dead RUFUS SANDERS . )', ' ( Dissolve back to the computer screen showing the shots fired from OFFICER FROMANSKY to JULIA REED . )', ' ( Dissolve to : A close up of the crime scene photo of JULIA REED . )', ' ( WARRICK looks at the monitor . )', ' ( BOBBY DAWSON walks into the lab . )', ' [[Grissom]] warrick', ' ( He hands WARRICK the rest results . )', ' ( WARRICK looks at it . )']",0,None,1,0,Murder,0.5287118554115295,1
15,15,15,"[' ( GRISSOM walks in to find DAVID PHILLIPS with the other bodies . )', "" [[David_Phillips]] officer clay 's already been processed"", ' [[David_Phillips]] we wanted to get him to his family', ' [[Grissom]] did you get prints off the two suspects ?', ' [[David_Phillips]] uh , yeah', "" [[David_Phillips]] they 're right here"", ' ( DAVID hands them to GRISSOM . )', ' [[David_Phillips]] and we also got bullets from both of them', ' [[Grissom]] good', ' ( Grissom notices the tattoos )', ' [[Grissom]] prison tattoos', "" [[Grissom]] they were n't virgins""]",0,None,0,0,Murder,0.5255776643753052,0
2,2,2,"[' ( BRASS walks into the store followed by CATHERINE , WARRICK and GRISSOM . )', ' ( BRASS stops in front of the fallen officer and kneels down as he gives them the information . )', ' [[Brass]] officer clay entered the store unaware of a robbery that was in progress', ' [[Brass]] officer fromansky came in after he heard a shot fired', ' [[Brass]] engaged two suspects', ' [[Brass]] lit the place up', ' ( WARRICK looks down the aisle and sees additional dead bodies . )', ' [[Brass]] the ski masks are john does', ' [[Brass]] the rest have wallet ids', ' ( Cut to : GRISSOM holds up the camera and snaps photos of the scene . )', ' ( CATHERINE snaps photos of JULIA REED . )', ' [[Brass]] woman at the back is julia reed , cocktail waitress at the tangiers', ' ( WARRICK snaps photos of RUFUS SANDERS . )', ' [[Brass]] man on aisle four is rufus sanders , cab driver', ' ( He snaps more photos . )', ' ( When finished , he moves over to the open bag of cash on the aisle floor . )', ' ( He snaps a photo . )', ' [[Warrick]] how you want us to handle this , grissom ?', "" [[Grissom]] same way you 'd eat an elephant ... one bite at a time"", ' ( GRISSOM looks around and notices some blood drops on the floor leading to under a table . )', ' ( He makes his way toward it . )', ' ( BRASS finishes up with an officer . )', "" [[Grissom]] hey , jim ... did you know that charles manson is only 5'2 ' ?"", ' [[Brass]] yeah , little guys tend to overcompensate', ' [[Grissom]] do you remember the , uh , story about ... how and where the marshals found old charlie when they raided barker ranch ?', ' [[Brass]] yeah', ' [[Brass]] i always , uh', ' ( BRASS quietly unholsters his gun . )', ' [[Brass]] i always liked that story', ' ( He kneels down and aims under the table . )', ' ( GRISSOM moves the cloth aside to show a little boy , awake , huddled on his side , shivering and bleeding from a gunshot wound . )', ' [[Grissom]] we need a medic !']",1,"Crime scene,Victim,Death cause",1,1,Murder,0.5005751848220825,0
